Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,627115,-,-,-,24.49,9.46,1,1083,1,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Temperature,Alpha,Aerosol Optical Depth,Asymmetry,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2013,5,4,3,30,21.3,0.27,0.279,0.73,0,0,0,7,9.9,0,0,0,0,48.04,121,0.36,891,2.8000000000000003,290,2
2013,5,4,4,30,21.200000000000003,0.28,0.298,0.73,0,0,0,7,9.9,0,0,0,0,48.52,109.65,0.36,891,2.8000000000000003,301,2
2013,5,4,5,30,21.400000000000002,0.27,0.32,0.73,0,0,0,7,9.600000000000001,0,0,0,0,46.97,97.27,0.36,891,2.8000000000000003,304,2.2
2013,5,4,6,30,22.1,0.25,0.34500000000000003,0.73,40,37,44,7,9.200000000000001,40,0,7,40,43.85,84.18,0.36,892,2.7,301,2.6
2013,5,4,7,30,23.6,0.25,0.355,0.73,141,316,244,7,8.700000000000001,51,0,0,51,38.62,70.91,0.36,893,2.6,291,3.3000000000000003
2013,5,4,8,30,25.6,0.26,0.362,0.73,202,504,474,3,7,340,49,0,367,30.47,57.38,0.36,893,2.5,274,3.4000000000000004
2013,5,4,9,30,28.200000000000003,0.23,0.361,0.73,242,618,688,0,4.3,242,618,0,688,21.77,43.74,0.36,893,2.4000000000000004,251,3.7
2013,5,4,10,30,30.200000000000003,0.19,0.35000000000000003,0.73,261,691,858,8,4.7,390,468,0,794,19.85,30.17,0.36,893,2.3000000000000003,235,4.3
2013,5,4,11,30,31.700000000000003,0.18,0.318,0.73,261,750,977,3,5.6000000000000005,507,491,0,976,19.45,17.16,0.36,892,2.2,230,5.2
2013,5,4,12,30,32.9,0.18,0.306,0.73,259,770,1020,0,6.2,259,770,0,1020,19,8.45,0.36,891,2.2,231,6
2013,5,4,13,30,33.7,0.17,0.316,0.73,260,751,984,0,6.6000000000000005,260,751,0,984,18.66,15.59,0.36,891,2.3000000000000003,234,6.2
2013,5,4,14,30,34.2,0.17,0.336,0.73,258,706,879,7,6.5,500,293,0,758,18,28.41,0.36,890,2.3000000000000003,237,6.2
2013,5,4,15,30,34.2,0.18,0.35100000000000003,0.73,240,633,711,7,5.9,228,2,0,229,17.31,41.94,0.36,890,2.4000000000000004,240,6
2013,5,4,16,30,33.4,0.23,0.361,0.73,208,521,503,6,5.300000000000001,117,1,0,118,17.3,55.58,0.36,890,2.5,244,5.800000000000001
2013,5,4,17,30,31.900000000000002,0.27,0.33,0.73,145,371,277,7,4.9,167,14,0,172,18.35,69.13,0.36,890,2.5,247,4.9
2013,5,4,18,30,29.5,0.32,0.251,0.73,54,130,72,6,4.9,24,0,7,24,20.990000000000002,82.43,0.36,890,2.5,247,2.9000000000000004
2013,5,4,19,30,27.200000000000003,0.43,0.17,0.73,0,0,0,6,4.9,0,0,0,0,24.060000000000002,95.54,0.36,891,2.3000000000000003,244,2
2013,5,4,20,30,26,0.56,0.121,0.73,0,0,0,0,4.800000000000001,0,0,0,0,25.61,107.98,0.36,892,2.2,240,1.9000000000000001
2013,5,4,21,30,24.900000000000002,0.64,0.098,0.73,0,0,0,0,4.7,0,0,0,0,27.22,119.47,0.36,892,2.1,237,1.9000000000000001
2013,5,4,22,30,23.6,0.63,0.092,0.73,0,0,0,0,4.800000000000001,0,0,0,0,29.55,129.32,0.36,892,2,237,2
2013,5,4,23,30,22.700000000000003,0.59,0.1,0.73,0,0,0,0,4.9,0,0,0,0,31.400000000000002,136.42000000000002,0.36,892,1.9000000000000001,239,2.2
2013,5,5,0,30,21.8,0.51,0.11900000000000001,0.73,0,0,0,0,4.800000000000001,0,0,0,0,33.03,139.27,0.36,892,1.9000000000000001,246,2.5
2013,5,5,1,30,20.900000000000002,0.42,0.139,0.73,0,0,0,0,4.5,0,0,0,0,34.22,137.03,0.36,891,1.9000000000000001,256,2.5
2013,5,5,2,30,19.8,0.39,0.14100000000000001,0.73,0,0,0,0,4.1000000000000005,0,0,0,0,35.480000000000004,130.38,0.36,891,1.7000000000000002,270,2.1
2013,5,5,3,30,19,0.39,0.133,0.73,0,0,0,0,3.2,0,0,0,0,35.08,120.79,0.36,891,1.6,292,1.6
2013,5,5,4,30,18.400000000000002,0.39,0.13,0.73,0,0,0,0,1.9000000000000001,0,0,0,0,33.06,109.47,0.36,891,1.5,320,1.4000000000000001
2013,5,5,5,30,18.3,0.37,0.135,0.73,0,0,0,0,0.30000000000000004,0,0,0,0,29.77,97.12,0.36,891,1.4000000000000001,342,1.4000000000000001
2013,5,5,6,30,20.700000000000003,0.34,0.145,0.73,41,191,61,3,-0.9,48,1,7,48,23.47,84.04,0.36,892,1.4000000000000001,265,1.8
2013,5,5,7,30,25,0.31,0.155,0.73,97,552,278,0,-3.5,97,552,0,278,14.97,70.79,0.36,893,1.5,88,2.7
2013,5,5,8,30,28.8,0.29,0.162,0.73,132,715,519,3,-4.7,339,168,0,430,10.89,57.26,0.36,893,1.5,325,2.5
2013,5,5,9,30,31.6,0.28,0.168,0.73,157,801,737,3,-4.5,397,406,0,691,9.43,43.63,0.36,893,1.5,278,3.8000000000000003
2013,5,5,10,30,33,0.27,0.17200000000000001,0.73,174,848,907,1,-4,174,848,0,907,9.05,30.05,0.36,893,1.6,263,5
2013,5,5,11,30,34,0.26,0.17200000000000001,0.73,183,875,1020,0,-3.5,183,875,0,1020,8.88,17,0.36,893,1.6,258,6
2013,5,5,12,30,34.800000000000004,0.25,0.17200000000000001,0.73,187,887,1064,7,-3,201,809,0,1001,8.8,8.17,0.36,893,1.5,256,6.5
2013,5,5,13,30,35.1,0.24,0.17300000000000001,0.73,185,878,1031,0,-3,185,878,0,1031,8.68,15.44,0.36,892,1.5,257,6.5
2013,5,5,14,30,35.2,0.23,0.18,0.73,181,847,926,3,-3.2,181,847,5,926,8.51,28.330000000000002,0.36,892,1.5,261,6.2
2013,5,5,15,30,35,0.23,0.191,0.73,171,784,755,3,-3.1,476,111,0,559,8.65,41.87,0.36,891,1.6,267,5.800000000000001
2013,5,5,16,30,34.2,0.22,0.201,0.73,152,683,539,3,-2.9000000000000004,371,109,0,432,9.200000000000001,55.5,0.36,891,1.6,273,5.2
2013,5,5,17,30,32.4,0.21,0.20400000000000001,0.73,118,510,300,1,-2.6,118,510,0,300,10.39,69.05,0.36,891,1.6,275,3.9000000000000004
2013,5,5,18,30,29,0.22,0.201,0.73,55,176,78,1,-0.8,55,176,0,78,14.41,82.34,0.36,892,1.7000000000000002,273,1.8
2013,5,5,19,30,26.8,0.24,0.198,0.73,0,0,0,1,0.2,0,0,0,0,17.67,95.43,0.36,892,1.6,284,1
2013,5,5,20,30,25.700000000000003,0.23,0.195,0.73,0,0,0,1,0.30000000000000004,0,0,0,0,18.91,107.84,0.36,893,1.6,245,0.7000000000000001
2013,5,5,21,30,24.5,0.22,0.198,0.73,0,0,0,7,-0.5,0,0,0,0,19.18,119.29,0.36,894,1.5,32,1.3
2013,5,5,22,30,23.3,0.21,0.20400000000000001,0.73,0,0,0,1,-1.1,0,0,0,0,19.77,129.11,0.36,894,1.5,39,2.2
2013,5,5,23,30,21.900000000000002,0.2,0.20700000000000002,0.73,0,0,0,1,-1.7000000000000002,0,0,0,0,20.5,136.16,0.36,894,1.4000000000000001,42,2.7
2013,5,6,0,30,20.700000000000003,0.18,0.20800000000000002,0.73,0,0,0,1,-2.8000000000000003,0,0,0,0,20.44,138.99,0.36,894,1.4000000000000001,42,2.7
2013,5,6,1,30,19.8,0.17,0.213,0.73,0,0,0,0,-4.4,0,0,0,0,19.19,136.76,0.36,893,1.4000000000000001,32,2.8000000000000003
2013,5,6,2,30,19.3,0.16,0.225,0.73,0,0,0,0,-7,0,0,0,0,16.19,130.14000000000001,0.36,893,1.4000000000000001,19,3.3000000000000003
2013,5,6,3,30,19.1,0.16,0.23800000000000002,0.73,0,0,0,0,-9.4,0,0,0,0,13.67,120.59,0.36,894,1.3,10,4.2
2013,5,6,4,30,18.900000000000002,0.15,0.245,0.73,0,0,0,0,-8.4,0,0,0,0,14.97,109.29,0.36,894,1.3,11,4.6000000000000005
2013,5,6,5,30,19,0.16,0.23900000000000002,0.73,0,0,0,0,-6.5,0,0,0,0,17.2,96.97,0.36,894,1.3,18,4.800000000000001
2013,5,6,6,30,20.700000000000003,0.16,0.232,0.73,45,94,55,8,-5.300000000000001,45,94,5,55,16.91,83.91,0.36,894,1.4000000000000001,30,5.4
2013,5,6,7,30,24,0.16,0.24,0.73,122,436,266,5,-4.800000000000001,104,0,0,104,14.36,70.68,0.36,894,1.5,43,6
2013,5,6,8,30,27.400000000000002,0.15,0.271,0.73,177,592,498,5,-6.1000000000000005,73,0,0,73,10.69,57.15,0.36,895,1.6,50,5.5
2013,5,6,9,30,29.8,0.16,0.33,0.73,235,650,706,5,-7.5,230,0,0,230,8.33,43.52,0.36,895,1.7000000000000002,120,4
2013,5,6,10,30,30.8,0.17,0.417,0.73,297,652,861,8,-4.6000000000000005,530,223,0,724,9.83,29.93,0.36,896,1.9000000000000001,334,3.7
2013,5,6,11,30,30.5,0.16,0.47100000000000003,0.73,336,652,960,5,0.1,331,0,0,331,14.08,16.84,0.36,896,2.1,325,5.2
2013,5,6,12,30,30.3,0.14,0.484,0.73,349,654,997,8,3.4000000000000004,598,160,0,757,18.1,7.890000000000001,0.36,895,2.2,329,5.1000000000000005
2013,5,6,13,30,30.700000000000003,0.13,0.457,0.73,332,659,968,8,5,562,292,0,843,19.830000000000002,15.3,0.36,895,2.2,328,4.3
2013,5,6,14,30,31.1,0.13,0.456,0.73,315,623,865,3,5.4,315,623,5,865,19.85,28.240000000000002,0.36,894,2.3000000000000003,313,3.7
2013,5,6,15,30,30.5,0.16,0.56,0.73,319,494,688,3,5.4,319,494,5,688,20.62,41.800000000000004,0.36,894,2.5,290,5
2013,5,6,16,30,28.3,0.15,0.617,0.73,278,350,477,8,6.4,377,163,0,469,25.060000000000002,55.43,0.36,895,2.6,288,6.2
2013,5,6,17,30,26.200000000000003,0.14,0.637,0.73,190,175,252,8,7.5,120,2,0,120,30.41,68.96000000000001,0.36,896,2.6,286,5.6000000000000005
2013,5,6,18,30,24.5,0.14,0.645,0.73,48,12,49,8,8.200000000000001,33,0,7,33,35.36,82.24,0.36,896,2.5,273,3.9000000000000004
2013,5,6,19,30,23.400000000000002,0.14,0.625,0.73,0,0,0,6,8.4,0,0,0,0,38.45,95.31,0.36,896,2.3000000000000003,243,2.4000000000000004
2013,5,6,20,30,22.8,0.14,0.593,0.73,0,0,0,7,8.5,0,0,0,0,40,107.7,0.36,896,2.2,202,1.8
2013,5,6,21,30,22.3,0.14,0.551,0.73,0,0,0,8,8,0,0,0,0,39.800000000000004,119.12,0.36,896,2,184,1.6
2013,5,6,22,30,21.6,0.13,0.499,0.73,0,0,0,0,7.1000000000000005,0,0,0,0,39.13,128.9,0.36,895,1.8,177,1.4000000000000001
2013,5,6,23,30,20.900000000000002,0.11,0.448,0.73,0,0,0,0,6.4,0,0,0,0,38.9,135.91,0.36,894,1.7000000000000002,173,1.4000000000000001
2013,5,7,0,30,20.3,0.1,0.418,0.73,0,0,0,0,5.9,0,0,0,0,38.980000000000004,138.71,0.36,894,1.6,175,1.2000000000000002
2013,5,7,1,30,20.3,0.1,0.406,0.73,0,0,0,0,5.5,0,0,0,0,37.980000000000004,136.49,0.36,894,1.6,172,0.9
2013,5,7,2,30,20.3,0.1,0.394,0.73,0,0,0,0,5.300000000000001,0,0,0,0,37.36,129.9,0.36,893,1.6,132,0.5
2013,5,7,3,30,19.8,0.1,0.376,0.73,0,0,0,0,5.2,0,0,0,0,38.410000000000004,120.39,0.36,893,1.5,36,0.4
2013,5,7,4,30,18.6,0.1,0.358,0.73,0,0,0,0,5.300000000000001,0,0,0,0,41.68,109.12,0.36,893,1.5,7,0.8
2013,5,7,5,30,17.900000000000002,0.11,0.342,0.73,0,0,0,0,5.5,0,0,0,0,43.96,96.83,0.36,894,1.5,92,1.1
2013,5,7,6,30,19.3,0.11,0.336,0.73,44,43,49,0,5.4,44,43,0,49,40.17,83.79,0.36,894,1.5,269,2.1
2013,5,7,7,30,22.400000000000002,0.11,0.34,0.73,144,334,255,0,5.1000000000000005,144,334,0,255,32.38,70.56,0.36,895,1.5,2,3.6
2013,5,7,8,30,25.6,0.11,0.34,0.73,202,529,490,0,5.300000000000001,202,529,0,490,27.080000000000002,57.050000000000004,0.36,895,1.5,4,3.8000000000000003
2013,5,7,9,30,28.1,0.11,0.341,0.73,241,643,708,0,5.2,241,643,0,708,23.31,43.42,0.36,895,1.4000000000000001,89,3.8000000000000003
2013,5,7,10,30,29.900000000000002,0.08,0.421,0.73,302,651,867,0,4.7,302,651,0,867,20.22,29.82,0.36,895,1.4000000000000001,353,4.3
2013,5,7,11,30,31,0.07,0.432,0.73,325,681,977,0,3.9000000000000004,325,681,0,977,18.05,16.68,0.36,895,1.4000000000000001,352,4.800000000000001
2013,5,7,12,30,31.700000000000003,0.07,0.437,0.73,334,693,1021,0,3.1,334,693,0,1021,16.29,7.61,0.36,894,1.3,354,5.1000000000000005
2013,5,7,13,30,31.900000000000002,0.07,0.435,0.73,328,684,989,0,2.2,328,684,0,989,15.16,15.17,0.36,894,1.3,268,5.2
2013,5,7,14,30,31.700000000000003,0.07,0.434,0.73,312,650,885,0,1.5,312,650,0,885,14.620000000000001,28.16,0.36,893,1.3,2,5.2
2013,5,7,15,30,31.1,0.06,0.437,0.73,285,581,719,0,1.3,285,581,0,719,14.82,41.730000000000004,0.36,893,1.3,7,5.4
2013,5,7,16,30,30.1,0.06,0.442,0.73,243,466,507,0,1.2000000000000002,243,466,0,507,15.63,55.36,0.36,893,1.3,12,5.7
2013,5,7,17,30,28.400000000000002,0.05,0.453,0.73,175,275,274,0,1.3,175,275,0,274,17.400000000000002,68.88,0.36,893,1.3,18,5.5
2013,5,7,18,30,26.1,0.05,0.467,0.73,57,33,61,0,1.7000000000000002,57,33,0,61,20.43,82.15,0.36,894,1.3,24,4.5
2013,5,7,19,30,24.200000000000003,0.06,0.47900000000000004,0.73,0,0,0,0,2.1,0,0,0,0,23.5,95.2,0.36,894,1.3,31,4.2
2013,5,7,20,30,23.3,0.06,0.482,0.73,0,0,0,0,2.3000000000000003,0,0,0,0,25.21,107.56,0.36,895,1.3,35,4.7
2013,5,7,21,30,22.400000000000002,0.06,0.47200000000000003,0.73,0,0,0,0,2.5,0,0,0,0,27.03,118.95,0.36,895,1.3,38,5.1000000000000005
2013,5,7,22,30,21.5,0.07,0.451,0.73,0,0,0,0,2.7,0,0,0,0,29.07,128.69,0.36,896,1.3,42,5.300000000000001
2013,5,7,23,30,20.6,0.08,0.425,0.73,0,0,0,0,2.9000000000000004,0,0,0,0,31.1,135.66,0.36,895,1.3,46,5.1000000000000005
2013,5,8,0,30,19.700000000000003,0.09,0.396,0.73,0,0,0,0,3,0,0,0,0,33.13,138.44,0.36,895,1.3,50,4.6000000000000005
2013,5,8,1,30,18.8,0.1,0.37,0.73,0,0,0,0,3.1,0,0,0,0,35.21,136.22,0.36,895,1.3,54,4
2013,5,8,2,30,18.1,0.11,0.34800000000000003,0.73,0,0,0,0,3.2,0,0,0,0,37.06,129.67000000000002,0.36,895,1.3,57,3.6
2013,5,8,3,30,17.400000000000002,0.13,0.332,0.73,0,0,0,0,3.4000000000000004,0,0,0,0,39.25,120.19,0.36,895,1.3,59,3.3000000000000003
2013,5,8,4,30,16.8,0.15,0.318,0.73,0,0,0,0,3.7,0,0,0,0,41.59,108.96000000000001,0.36,895,1.4000000000000001,60,3
2013,5,8,5,30,16.6,0.17,0.305,0.73,0,0,0,0,4,0,0,0,0,43.230000000000004,96.68,0.36,895,1.4000000000000001,61,3
2013,5,8,6,30,18.2,0.18,0.292,0.73,46,67,54,0,4.5,46,67,0,54,40.33,83.67,0.36,896,1.5,62,3.9000000000000004
2013,5,8,7,30,21.200000000000003,0.2,0.279,0.73,131,401,265,0,4.9,131,401,0,265,34.39,70.45,0.36,896,1.5,63,4.5
2013,5,8,8,30,24.200000000000003,0.2,0.264,0.73,174,605,503,0,4.2,174,605,0,503,27.37,56.95,0.36,896,1.5,57,4.3
2013,5,8,9,30,26.3,0.21,0.252,0.73,198,721,723,0,3.3000000000000003,198,721,0,723,22.63,43.32,0.36,896,1.5,46,3.8000000000000003
2013,5,8,10,30,28,0.21,0.243,0.73,213,787,897,0,2.5,213,787,0,897,19.400000000000002,29.72,0.36,896,1.5,38,3.4000000000000004
2013,5,8,11,30,29.400000000000002,0.21,0.23800000000000002,0.73,222,825,1012,0,1.6,222,825,0,1012,16.79,16.54,0.36,895,1.4000000000000001,29,3
2013,5,8,12,30,30.5,0.22,0.23700000000000002,0.73,225,836,1054,0,0.8,225,836,0,1054,14.83,7.34,0.36,894,1.4000000000000001,17,2.8000000000000003
2013,5,8,13,30,31.200000000000003,0.22,0.24,0.73,223,824,1018,0,0.1,223,824,0,1018,13.530000000000001,15.030000000000001,0.36,894,1.5,7,2.9000000000000004
2013,5,8,14,30,31.6,0.22,0.243,0.73,214,793,914,0,-0.6000000000000001,214,793,0,914,12.61,28.080000000000002,0.36,893,1.5,92,2.9000000000000004
2013,5,8,15,30,31.5,0.22,0.241,0.73,195,740,748,0,-1.2000000000000002,195,740,0,748,12.14,41.660000000000004,0.36,893,1.5,359,2.8000000000000003
2013,5,8,16,30,30.900000000000002,0.22,0.23500000000000001,0.73,166,650,537,0,-1.7000000000000002,166,650,0,537,12.08,55.29,0.36,892,1.5,269,2.7
2013,5,8,17,30,29.5,0.22,0.228,0.73,125,487,301,0,-2.1,125,487,0,301,12.72,68.8,0.36,892,1.5,6,2.4000000000000004
2013,5,8,18,30,26.8,0.22,0.222,0.73,58,167,81,0,-1.2000000000000002,58,167,0,81,15.9,82.05,0.36,893,1.4000000000000001,20,1.8
2013,5,8,19,30,24.400000000000002,0.23,0.216,0.73,0,0,0,0,-1.4000000000000001,0,0,0,0,18.14,95.08,0.36,893,1.4000000000000001,33,2.4000000000000004
2013,5,8,20,30,23.1,0.24,0.20800000000000002,0.73,0,0,0,0,-1.6,0,0,0,0,19.29,107.42,0.36,894,1.4000000000000001,37,3.2
2013,5,8,21,30,22,0.25,0.195,0.73,0,0,0,0,-1.7000000000000002,0,0,0,0,20.39,118.78,0.36,894,1.4000000000000001,37,3.3000000000000003
2013,5,8,22,30,20.900000000000002,0.27,0.179,0.73,0,0,0,0,-1.9000000000000001,0,0,0,0,21.51,128.48,0.36,895,1.3,34,3
2013,5,8,23,30,19.900000000000002,0.29,0.164,0.73,0,0,0,0,-2.3000000000000003,0,0,0,0,22.26,135.41,0.36,894,1.3,31,2.7
2013,5,9,0,30,19.1,0.32,0.149,0.73,0,0,0,0,-2.8000000000000003,0,0,0,0,22.580000000000002,138.17000000000002,0.36,894,1.3,29,2.6
2013,5,9,1,30,18.400000000000002,0.35000000000000003,0.134,0.73,0,0,0,0,-3.3000000000000003,0,0,0,0,22.71,135.97,0.36,894,1.2000000000000002,28,2.5
2013,5,9,2,30,17.7,0.38,0.11800000000000001,0.73,0,0,0,0,-3.8000000000000003,0,0,0,0,22.79,129.44,0.36,894,1.3,26,2.4000000000000004
2013,5,9,3,30,17.2,0.42,0.10300000000000001,0.73,0,0,0,0,-4.4,0,0,0,0,22.62,120,0.36,894,1.3,24,2.3000000000000003
2013,5,9,4,30,16.8,0.47000000000000003,0.089,0.73,0,0,0,0,-4.800000000000001,0,0,0,0,22.48,108.8,0.36,894,1.4000000000000001,25,2.2
2013,5,9,5,30,17,0.54,0.078,0.73,0,0,0,0,-5,0,0,0,0,21.79,96.55,0.36,894,1.5,26,2.2
2013,5,9,6,30,19.6,0.59,0.07,0.73,34,358,74,0,-5,34,358,0,74,18.55,83.55,0.36,895,1.6,27,2.8000000000000003
2013,5,9,7,30,23.6,0.65,0.066,0.73,66,703,302,0,-5.1000000000000005,66,703,0,302,14.370000000000001,70.35000000000001,0.36,895,1.6,29,4
2013,5,9,8,30,26.700000000000003,0.71,0.067,0.73,86,838,544,0,-4.4,86,838,0,544,12.66,56.86,0.36,895,1.6,27,4
2013,5,9,9,30,28.700000000000003,0.76,0.07100000000000001,0.73,101,902,758,0,-3.7,101,902,0,758,11.83,43.230000000000004,0.36,895,1.7000000000000002,19,3.7
2013,5,9,10,30,30.3,0.5,0.109,0.73,135,907,923,0,-3.2,135,907,0,923,11.23,29.62,0.36,895,1.6,12,3.5
2013,5,9,11,30,31.5,0.52,0.109,0.73,141,931,1035,0,-2.7,141,931,0,1035,10.83,16.4,0.36,894,1.6,8,3.4000000000000004
2013,5,9,12,30,32.5,0.53,0.11,0.73,144,939,1076,0,-2.4000000000000004,144,939,0,1076,10.48,7.07,0.36,894,1.6,5,3.4000000000000004
2013,5,9,13,30,33,0.53,0.108,0.73,141,937,1047,0,-2.3000000000000003,141,937,0,1047,10.27,14.91,0.36,893,1.5,92,3.5
2013,5,9,14,30,33.2,0.5,0.10400000000000001,0.73,133,919,944,0,-2.3000000000000003,133,919,0,944,10.16,28,0.36,892,1.5,360,3.6
2013,5,9,15,30,33,0.48,0.10300000000000001,0.73,122,878,779,0,-2.4000000000000004,122,878,0,779,10.24,41.59,0.36,892,1.5,270,3.7
2013,5,9,16,30,32.4,0.46,0.10400000000000001,0.73,107,804,565,0,-2.4000000000000004,107,804,0,565,10.540000000000001,55.21,0.36,891,1.5,2,3.9000000000000004
2013,5,9,17,30,30.8,0.45,0.105,0.73,84,660,324,0,-2.4000000000000004,84,660,0,324,11.56,68.72,0.36,891,1.6,8,3.8000000000000003
2013,5,9,18,30,27.8,0.44,0.107,0.73,46,340,94,0,-1.7000000000000002,46,340,0,94,14.48,81.96000000000001,0.36,892,1.6,16,2.9000000000000004
2013,5,9,19,30,25.3,0.42,0.108,0.73,0,0,0,0,-1.7000000000000002,0,0,0,0,16.8,94.97,0.36,892,1.6,21,3
2013,5,9,20,30,24.3,0.41000000000000003,0.109,0.73,0,0,0,0,-1.8,0,0,0,0,17.72,107.29,0.36,893,1.6,21,3.7
2013,5,9,21,30,23.400000000000002,0.4,0.107,0.73,0,0,0,0,-1.6,0,0,0,0,18.98,118.61,0.36,894,1.5,17,4
2013,5,9,22,30,22.5,0.4,0.105,0.73,0,0,0,0,-1.2000000000000002,0,0,0,0,20.650000000000002,128.27,0.36,894,1.5,13,4
2013,5,9,23,30,21.700000000000003,0.41000000000000003,0.10200000000000001,0.73,0,0,0,0,-0.7000000000000001,0,0,0,0,22.44,135.17000000000002,0.36,894,1.6,11,4
2013,5,10,0,30,21,0.44,0.098,0.73,0,0,0,0,-0.30000000000000004,0,0,0,0,24.13,137.91,0.36,893,1.6,10,4
2013,5,10,1,30,20.400000000000002,0.46,0.092,0.73,0,0,0,0,0,0,0,0,0,25.61,135.71,0.36,893,1.6,11,4.1000000000000005
2013,5,10,2,30,19.8,0.48,0.08600000000000001,0.73,0,0,0,0,0.2,0,0,0,0,26.85,129.22,0.36,893,1.6,10,3.9000000000000004
2013,5,10,3,30,19.1,0.5,0.082,0.73,0,0,0,0,0.2,0,0,0,0,28.12,119.81,0.36,893,1.6,10,3.8000000000000003
2013,5,10,4,30,18.6,0.52,0.08,0.73,0,0,0,0,0.1,0,0,0,0,28.87,108.64,0.36,893,1.6,12,3.7
2013,5,10,5,30,18.6,0.53,0.08,0.73,0,0,0,0,0,0,0,0,0,28.47,96.41,0.36,893,1.6,14,3.8000000000000003
2013,5,10,6,30,20.5,0.54,0.081,0.73,36,337,75,0,-0.30000000000000004,36,337,0,75,24.78,83.44,0.36,894,1.6,17,4.800000000000001
2013,5,10,7,30,24,0.55,0.082,0.73,72,679,302,0,-0.9,72,679,0,302,19.27,70.25,0.36,894,1.5,23,5.300000000000001
2013,5,10,8,30,27.6,0.56,0.084,0.73,94,819,543,0,-1.6,94,819,0,543,14.780000000000001,56.76,0.36,894,1.5,30,5.5
2013,5,10,9,30,29.6,0.5700000000000001,0.085,0.73,110,892,760,0,-1.3,110,892,0,760,13.42,43.14,0.36,895,1.5,29,5.4
2013,5,10,10,30,31.200000000000003,0.5700000000000001,0.08600000000000001,0.73,120,932,931,0,-1,120,932,0,931,12.55,29.53,0.36,894,1.5,26,5.300000000000001
2013,5,10,11,30,32.300000000000004,0.5700000000000001,0.08600000000000001,0.73,127,954,1042,0,-0.6000000000000001,127,954,0,1042,12.120000000000001,16.27,0.36,894,1.5,26,5.300000000000001
2013,5,10,12,30,33.2,0.58,0.08600000000000001,0.73,129,961,1083,0,-0.2,129,961,0,1083,11.81,6.8100000000000005,0.36,894,1.5,27,5.4
2013,5,10,13,30,33.7,0.5700000000000001,0.085,0.73,126,957,1051,0,0,126,957,0,1051,11.66,14.780000000000001,0.36,893,1.5,28,5.6000000000000005
2013,5,10,14,30,33.6,0.55,0.084,0.73,120,937,949,0,0,120,937,0,949,11.790000000000001,27.92,0.36,893,1.5,29,5.800000000000001
2013,5,10,15,30,33.1,0.53,0.08600000000000001,0.73,112,897,783,0,0,112,897,0,783,12.120000000000001,41.52,0.36,892,1.5,29,6.1000000000000005
2013,5,10,16,30,32.1,0.51,0.089,0.73,99,826,571,1,0.1,99,826,0,571,12.89,55.14,0.36,892,1.4000000000000001,31,6.300000000000001
2013,5,10,17,30,30.400000000000002,0.48,0.095,0.73,80,683,329,0,0.30000000000000004,80,683,0,329,14.42,68.64,0.36,893,1.4000000000000001,34,6.2
2013,5,10,18,30,27.900000000000002,0.44,0.10300000000000001,0.73,46,355,96,3,0.8,76,80,7,88,17.240000000000002,81.86,0.36,893,1.4000000000000001,36,5.2
2013,5,10,19,30,25.6,0.41000000000000003,0.112,0.73,0,0,0,0,1.4000000000000001,0,0,0,0,20.69,94.86,0.36,894,1.4000000000000001,39,4.7
2013,5,10,20,30,24.5,0.4,0.12,0.73,0,0,0,0,2,0,0,0,0,23.06,107.15,0.36,895,1.4000000000000001,41,5
2013,5,10,21,30,23.400000000000002,0.4,0.122,0.73,0,0,0,0,2.5,0,0,0,0,25.43,118.44,0.36,895,1.3,43,5
2013,5,10,22,30,22.5,0.41000000000000003,0.11800000000000001,0.73,0,0,0,0,2.8000000000000003,0,0,0,0,27.36,128.07,0.36,895,1.2000000000000002,46,4.800000000000001
2013,5,10,23,30,21.6,0.45,0.111,0.73,0,0,0,0,2.9000000000000004,0,0,0,0,29.25,134.92000000000002,0.36,895,1.2000000000000002,49,4.5
2013,5,11,0,30,20.8,0.5,0.10200000000000001,0.73,0,0,0,0,3.1,0,0,0,0,31.09,137.65,0.36,895,1.2000000000000002,52,4.2
